"album_id","album_name","duration","release_date","all_music_rating","url"
"mw0003507477","montero (call me by your name)",NA,NA,NA,"https://www.allmusic.com/album/montero-call-me-by-your-name-mw0003507477"
"mw0003510220","steamboat whistle blues","01:18:19",2021-07-30,NA,"https://www.allmusic.com/album/steamboat-whistle-blues-mw0003510220"
"mw0003510304","in copenhagen 1958-1960",NA,2021-05-21,NA,"https://www.allmusic.com/album/in-copenhagen-1958-1960-mw0003510304"
"mw0003510351","live at the troubadour","49:37",2021-04-30,NA,"https://www.allmusic.com/album/live-at-the-troubadour-mw0003510351"
"mw0003513294","relax at home: 25 easy listening classics, vol. 2","01:15:38",2021-05-07,NA,"https://www.allmusic.com/album/relax-at-home-25-easy-listening-classics-vol-2-mw0003513294"
"mw0003513347","record bag","23:13",2021-04-07,NA,"https://www.allmusic.com/album/record-bag-mw0003513347"
"mw0003599289","cartagena","41:27",2021-09-24,NA,"https://www.allmusic.com/album/cartagena-mw0003599289"
"mw0003598271","beyond the reef and other instrumental favorites","36:40",2021-09-17,NA,"https://www.allmusic.com/album/beyond-the-reef-and-other-instrumental-favorites-mw0003598271"
"mw0003598992","5-4-3-2-1: the greatest hits","53:53",2021-10-15,NA,"https://www.allmusic.com/album/5-4-3-2-1-the-greatest-hits-mw0003598992"
"mw0003598545","the rare reprise singles","01:12:56",2021-12-03,NA,"https://www.allmusic.com/album/the-rare-reprise-singles-mw0003598545"
"mw0003601076","music for photographers","01:17:50",2021-11-12,NA,"https://www.allmusic.com/album/music-for-photographers-mw0003601076"
"mw0003602930","homecoming","01:55:40",2021-09-24,NA,"https://www.allmusic.com/album/homecoming-mw0003602930"
"mw0003603324","lost not forgotten archives: when dream and day reunite","01:17:34",2021-12-03,NA,"https://www.allmusic.com/album/lost-not-forgotten-archives-when-dream-and-day-reunite-mw0003603324"
"mw0003603479","garden party","03:49",2021-10-01,NA,"https://www.allmusic.com/album/garden-party-mw0003603479"
"mw0003605118","the tipping point [single]","04:13",2021-10-07,NA,"https://www.allmusic.com/album/the-tipping-point-single--mw0003605118"
"mw0003605219","imposter","46:42",2021-11-12,5,"https://www.allmusic.com/album/imposter-mw0003605219"
"mw0003606867","in remembrance: love songs & lost treasures","01:07:13",2021-12-03,NA,"https://www.allmusic.com/album/in-remembrance-love-songs-lost-treasures-mw0003606867"
"mw0003607155","nasty girl","03:34",2021-10-01,NA,"https://www.allmusic.com/album/nasty-girl-mw0003607155"
"mw0003607774","presents the best of broadway musicals, vol. 1","01:27:09",2021-10-29,NA,"https://www.allmusic.com/album/presents-the-best-of-broadway-musicals-vol-1-mw0003607774"
"mw0003607775","play and sing the songs made famous by elton john","33:30",2021-10-29,NA,"https://www.allmusic.com/album/play-and-sing-the-songs-made-famous-by-elton-john-mw0003607775"
"mw0003608628","live manchester 2019",NA,2021-12-10,NA,"https://www.allmusic.com/album/live-manchester-2019-mw0003608628"
"mw0003541494","sun goes down","02:48",2021-05-21,NA,"https://www.allmusic.com/album/sun-goes-down-mw0003541494"
"mw0003541623","solar power","03:13",2021-06-11,NA,"https://www.allmusic.com/album/solar-power-mw0003541623"
"mw0003543165","louie louie & other great hits","28:43",2021-04-29,NA,"https://www.allmusic.com/album/louie-louie-other-great-hits-mw0003543165"
"mw0003542858","marching music",NA,2021-04-16,NA,"https://www.allmusic.com/album/marching-music-mw0003542858"
"mw0003543348","bed: the remixes, pt.1","09:38",2021-06-18,NA,"https://www.allmusic.com/album/bed-the-remixes-pt1-mw0003543348"
"mw0003543349","bed: the remixes, pt.2","19:16",2021-06-18,NA,"https://www.allmusic.com/album/bed-the-remixes-pt2-mw0003543349"
"mw0003543395","101 strings orchestra presents the great american songbook, vol. 1","01:20:28",2021-07-09,NA,"https://www.allmusic.com/album/101-strings-orchestra-presents-the-great-american-songbook-vol-1-mw0003543395"
"mw0003543429","live at massey hall, toronto, canada 1985","01:06:24",2021-06-12,NA,"https://www.allmusic.com/album/live-at-massey-hall-toronto-canada-1985-mw0003543429"
"mw0003543735","zerozerozero [original motion picture soundtrack]","01:08:43",2021-06-12,NA,"https://www.allmusic.com/album/zerozerozero-original-motion-picture-soundtrack--mw0003543735"
"mw0003543861","love in 4d","20:26",2021-06-10,NA,"https://www.allmusic.com/album/love-in-4d-mw0003543861"
"mw0003544231","yonaguni","03:26",2021-06-04,NA,"https://www.allmusic.com/album/yonaguni-mw0003544231"
"mw0003544336","just for me","03:37",2021-06-11,NA,"https://www.allmusic.com/album/just-for-me-mw0003544336"
"mw0003544365","legacy/new afrika shrine live sessions","14:49",2021-07-02,NA,"https://www.allmusic.com/album/legacy-new-afrika-shrine-live-sessions-mw0003544365"
"mw0003544708","freedom","19:08",2021-06-25,NA,"https://www.allmusic.com/album/freedom-mw0003544708"
"mw0003545023","plan 9 music, july 13, 2006","02:09:31",2021-08-06,NA,"https://www.allmusic.com/album/plan-9-music-july-13-2006-mw0003545023"
"mw0003545972","remember","02:41",NA,NA,"https://www.allmusic.com/album/remember-mw0003545972"
"mw0003546251","light my fire [not now music]",NA,2021-06-25,NA,"https://www.allmusic.com/album/light-my-fire-not-now-music--mw0003546251"
"mw0003547163","tesoros de coleccion, vol. 5",NA,2021-06-04,NA,"https://www.allmusic.com/album/tesoros-de-coleccion-vol-5-mw0003547163"
"mw0003547229","feeling good","03:54",2021-07-09,NA,"https://www.allmusic.com/album/feeling-good-mw0003547229"
"mw0003547289","the way i wanna go","01:30:29",2021-08-27,NA,"https://www.allmusic.com/album/the-way-i-wanna-go-mw0003547289"
"mw0003547488","the lost studio sessions: bonus acoustic cd",NA,2021-08-06,NA,"https://www.allmusic.com/album/the-lost-studio-sessions-bonus-acoustic-cd-mw0003547488"
"mw0003547799","bronco en la plaza mexico [en vivo, vol. 1]","49:18",2021-06-18,NA,"https://www.allmusic.com/album/bronco-en-la-plaza-mexico-en-vivo-vol-1--mw0003547799"
"mw0003549550","sweet black angel & more chicago blues",NA,2021-07-16,NA,"https://www.allmusic.com/album/sweet-black-angel-more-chicago-blues-mw0003549550"
"mw0003550107","porgy and bess","30:37",2021-07-16,NA,"https://www.allmusic.com/album/porgy-and-bess-mw0003550107"
"mw0003550108","presents the great american songbook, vol. 2","01:24:00",2021-07-16,NA,"https://www.allmusic.com/album/presents-the-great-american-songbook-vol-2-mw0003550108"
"mw0003551247","the mystery j","36:37",2021-07-16,NA,"https://www.allmusic.com/album/the-mystery-j-mw0003551247"
"mw0003746549","toni kruger","17:38",2021-10-29,NA,"https://www.allmusic.com/album/toni-kruger-mw0003746549"
"mw0003735445","just a girl","23:02",2021-08-26,NA,"https://www.allmusic.com/album/just-a-girl-mw0003735445"
"mw0003469727","believe for it","01:17:23",2021-03-12,NA,"https://www.allmusic.com/album/believe-for-it-mw0003469727"
"mw0003471978","united state of mind","39:05",2021-02-26,NA,"https://www.allmusic.com/album/united-state-of-mind-mw0003471978"
"mw0003469848","minit singles 1960-63",NA,2021-02-05,NA,"https://www.allmusic.com/album/minit-singles-1960-63-mw0003469848"
"mw0003472126","the dusk collection","21:35",2021-01-15,NA,"https://www.allmusic.com/album/the-dusk-collection-mw0003472126"
"mw0003473247","best of johnny adams: new orleans tan canary",NA,2021-02-19,NA,"https://www.allmusic.com/album/best-of-johnny-adams-new-orleans-tan-canary-mw0003473247"
"mw0003474285","workout energy","27:31",2021-01-22,NA,"https://www.allmusic.com/album/workout-energy-mw0003474285"
"mw0003474540","the clairvoyant",NA,2021-02-26,NA,"https://www.allmusic.com/album/the-clairvoyant-mw0003474540"
"mw0003475558","lo más romántico de","01:08:40",2021-01-22,NA,"https://www.allmusic.com/album/lo-m%C3%A1s-rom%C3%A1ntico-de-mw0003475558"
"mw0003475566","the midnight collection","23:01",2021-01-22,NA,"https://www.allmusic.com/album/the-midnight-collection-mw0003475566"
"mw0003476400","real groove ep","15:50",2021-01-20,NA,"https://www.allmusic.com/album/real-groove-ep-mw0003476400"
"mw0003476547","lo más romántico de","01:11:17",2021-01-29,NA,"https://www.allmusic.com/album/lo-m%C3%A1s-rom%C3%A1ntico-de-mw0003476547"
"mw0003476671","disclosure vips","29:48",2021-01-29,NA,"https://www.allmusic.com/album/disclosure-vips-mw0003476671"
"mw0003477605","mickey baker in session: ain't no strain 1952-1961","01:14:53",2021-02-19,NA,"https://www.allmusic.com/album/mickey-baker-in-session-aint-no-strain-1952-1961-mw0003477605"
"mw0003478069","lo más romántico de","01:03:21",2021-01-22,NA,"https://www.allmusic.com/album/lo-m%C3%A1s-rom%C3%A1ntico-de-mw0003478069"
"mw0003479210","essential",NA,2021-02-05,NA,"https://www.allmusic.com/album/essential-mw0003479210"
"mw0003634492","don't tell me how to live","04:02",2021-11-19,NA,"https://www.allmusic.com/album/dont-tell-me-how-to-live-mw0003634492"
"mw0003634495","i'll be around (arr. bill charlap for piano)","05:52",2021-07-30,NA,"https://www.allmusic.com/album/ill-be-around-arr-bill-charlap-for-piano-mw0003634495"
"mw0003634936","monsters of rock",NA,2021-11-18,NA,"https://www.allmusic.com/album/monsters-of-rock-mw0003634936"
"mw0003640749","winter 2","31:44",2021-11-19,NA,"https://www.allmusic.com/album/winter-2-mw0003640749"
"mw0003646056","goated","33:33",2021-12-17,NA,"https://www.allmusic.com/album/goated-mw0003646056"
"mw0003708643","satie","18:51",2021-12-29,NA,"https://www.allmusic.com/album/satie-mw0003708643"
"mw0003715923","mel brooks' young frankenstein [original london cast recording]",NA,2021-10-01,NA,"https://www.allmusic.com/album/mel-brooks-young-frankenstein-original-london-cast-recording--mw0003715923"
"mw0003717222","lust","20:56",2021-08-27,NA,"https://www.allmusic.com/album/lust-mw0003717222"
"mw0003623120","merry christmas: 25 favorite carols and holiday songs","01:12:39",2021-11-26,NA,"https://www.allmusic.com/album/merry-christmas-25-favorite-carols-and-holiday-songs-mw0003623120"
"mw0003622363","show me",NA,2021-11-05,5,"https://www.allmusic.com/album/show-me-mw0003622363"
"mw0003625802","÷/x","01:36:39",NA,NA,"https://www.allmusic.com/album/%C3-x-mw0003625802"
"mw0003626962","6.0 en concierto","02:04:53",2021-12-10,NA,"https://www.allmusic.com/album/60-en-concierto-mw0003626962"
"mw0003627854","101 strings orchestra presents best of broadway musicals, vol. 2",NA,2021-11-05,NA,"https://www.allmusic.com/album/101-strings-orchestra-presents-best-of-broadway-musicals-vol-2-mw0003627854"
"mw0003632410","negro","50:44",2021-12-03,NA,"https://www.allmusic.com/album/negro-mw0003632410"
"mw0003633157","say her name (hell you talmbout)",NA,2021-09-24,NA,"https://www.allmusic.com/album/say-her-name-hell-you-talmbout-mw0003633157"
"mw0003565953","gadzooks, vol. 1","40:41",2021-09-24,5,"https://www.allmusic.com/album/gadzooks-vol-1-mw0003565953"
"mw0003564612","labyrinthe de violence",NA,2021-08-27,NA,"https://www.allmusic.com/album/labyrinthe-de-violence-mw0003564612"
"mw0003567173","envy",NA,2021-07-16,NA,"https://www.allmusic.com/album/envy-mw0003567173"
"mw0003567784","both sides of a smile","00:52",2021-07-22,NA,"https://www.allmusic.com/album/both-sides-of-a-smile-mw0003567784"
"mw0003568290","lost not forgotten archives: master of puppets (live in barcelona, 2002)","57:44",2021-09-17,NA,"https://www.allmusic.com/album/lost-not-forgotten-archives-master-of-puppets-live-in-barcelona-2002-mw0003568290"
"mw0003569254","industry baby","03:32",2021-07-23,NA,"https://www.allmusic.com/album/industry-baby-mw0003569254"
"mw0003569624","osaka 1979",NA,2021-09-03,NA,"https://www.allmusic.com/album/osaka-1979-mw0003569624"
"mw0003572698","live in paris","58:58",2021-09-24,NA,"https://www.allmusic.com/album/live-in-paris-mw0003572698"
"mw0003575127","bachman cummings: the collection",NA,2021-08-27,NA,"https://www.allmusic.com/album/bachman-cummings-the-collection-mw0003575127"
"mw0003527873","lost not forgotten archives: images and words – live in japan 2017","01:08:29",2021-06-25,NA,"https://www.allmusic.com/album/lost-not-forgotten-archives-images-and-words--live-in-japan-2017-mw0003527873"
"mw0003528092","haydn: sonata hob xvi n.20; andante e variazioni hob xvii n.6; mozart: fantasia k 475; sonata k 457","01:19:39",2021-07-02,NA,"https://www.allmusic.com/album/haydn-sonata-hob-xvi-n20-andante-e-variazioni-hob-xvii-n6-mozart-fantasia-k-475-sonata-k-457-mw0003528092"
"mw0003528950","live on the road",NA,2021-07-02,NA,"https://www.allmusic.com/album/live-on-the-road-mw0003528950"
"mw0003529280","the best of teddy pendergrass","01:22:26",2021-07-16,NA,"https://www.allmusic.com/album/the-best-of-teddy-pendergrass-mw0003529280"
"mw0003530901","live from the ryman and more","02:28:33",2021-08-13,NA,"https://www.allmusic.com/album/live-from-the-ryman-and-more-mw0003530901"
"mw0003532860","the very best of b.j. thomas [goldenlane]","53:37",2021-07-30,NA,"https://www.allmusic.com/album/the-very-best-of-bj-thomas-goldenlane--mw0003532860"
"mw0003533201","les voix du sahel","24:58",2021-05-21,NA,"https://www.allmusic.com/album/les-voix-du-sahel-mw0003533201"
"mw0003533751","make my world go black","21:29",2021-05-21,NA,"https://www.allmusic.com/album/make-my-world-go-black-mw0003533751"
"mw0003534168","one way out","33:11",2021-09-17,NA,"https://www.allmusic.com/album/one-way-out-mw0003534168"
"mw0003537132","blue reality quartet","40:25",2021-07-23,NA,"https://www.allmusic.com/album/blue-reality-quartet-mw0003537132"
"mw0003537883","connie francis at the copa [live at the copacabana, 1961]","31:40",2021-05-21,NA,"https://www.allmusic.com/album/connie-francis-at-the-copa-live-at-the-copacabana-1961--mw0003537883"
"mw0003538096","smokin' country swing: the lost tracks","33:55",2021-03-26,NA,"https://www.allmusic.com/album/smokin-country-swing-the-lost-tracks-mw0003538096"
"mw0003539045","lost not forgotten archives: a dramatic tour of events [select board mixes]","02:00:30",2021-07-23,NA,"https://www.allmusic.com/album/lost-not-forgotten-archives-a-dramatic-tour-of-events-select-board-mixes--mw0003539045"
"mw0003539319","to god be the glory [from ""pose: season 3""/music from the tv series]","00:02",2021-05-28,NA,"https://www.allmusic.com/album/to-god-be-the-glory-from-pose-season-3-music-from-the-tv-series--mw0003539319"
"mw0003540365","frente a frente","01:09:56",2021-05-24,NA,"https://www.allmusic.com/album/frente-a-frente-mw0003540365"
"mw0003540677","bronco es bronco en vivo, vol. 2","53:08",2021-05-28,NA,"https://www.allmusic.com/album/bronco-es-bronco-en-vivo-vol-2-mw0003540677"
"mw0003661970","it was a… (masked christmas)","03:01",2021-12-07,NA,"https://www.allmusic.com/album/it-was-a%A6-masked-christmas-mw0003661970"
"mw0003662345","beethoven: ah perfido!, op. 65 - aria ""per pietà, non dirmi addio""","05:02",2021-09-24,NA,"https://www.allmusic.com/album/beethoven-ah-perfido%21-op-65-aria-per-piet%C3%A0-non-dirmi-addio-mw0003662345"
"mw0003662346","mozart: il re pastore, k. 208 - ""l'amerò, sarò costante""","05:55",2021-10-29,NA,"https://www.allmusic.com/album/mozart-il-re-pastore-k-208-lamer%C3%B2-sar%C3%B2-costante-mw0003662346"
"mw0003669887","las bandas más matonas","45:11",2021-11-26,NA,"https://www.allmusic.com/album/las-bandas-m%C3%A1s-matonas-mw0003669887"
"mw0003671510","las bandas más matonas","50:29",2021-12-03,NA,"https://www.allmusic.com/album/las-bandas-m%C3%A1s-matonas-mw0003671510"
"mw0003677352","land of the free","03:13",2021-12-17,NA,"https://www.allmusic.com/album/land-of-the-free-mw0003677352"
"mw0003649016","i hate u","02:54",2021-12-05,NA,"https://www.allmusic.com/album/i-hate-u-mw0003649016"
"mw0003649933","love and power ep: power","27:24",2021-12-31,NA,"https://www.allmusic.com/album/love-and-power-ep-power-mw0003649933"
"mw0003648872","connie francis sings screen hits","01:09:06",2021-10-29,NA,"https://www.allmusic.com/album/connie-francis-sings-screen-hits-mw0003648872"
"mw0003651024","love letters: the hits and rarities",NA,2021-12-14,NA,"https://www.allmusic.com/album/love-letters-the-hits-and-rarities-mw0003651024"
"mw0003652642","connie francis sings american fantasies","59:53",2021-10-29,NA,"https://www.allmusic.com/album/connie-francis-sings-american-fantasies-mw0003652642"
"mw0003652648","the ultimate collection","02:17:30",2021-11-19,NA,"https://www.allmusic.com/album/the-ultimate-collection-mw0003652648"
"mw0003652977","lonely people","03:43",2021-11-04,NA,"https://www.allmusic.com/album/lonely-people-mw0003652977"
"mw0003655225","10 sones 10 caballos","34:09",2021-11-12,NA,"https://www.allmusic.com/album/10-sones-10-caballos-mw0003655225"
"mw0003655607","brillantes",NA,2021-10-22,NA,"https://www.allmusic.com/album/brillantes-mw0003655607"
"mw0003683323","love and power ep: love","25:11",2021-12-21,NA,"https://www.allmusic.com/album/love-and-power-ep-love-mw0003683323"
"mw0003691516","bride of toni","24:01",2021-10-29,NA,"https://www.allmusic.com/album/bride-of-toni-mw0003691516"
"mw0003586919","te ao mārama","21:56",2021-09-10,NA,"https://www.allmusic.com/album/te-ao-mrama-mw0003586919"
"mw0003593812","the anonymous ones [from the ""dear evan hansen"" original motion picture soundtrack]","08:53",2021-09-10,NA,"https://www.allmusic.com/album/the-anonymous-ones-from-the-dear-evan-hansen-original-motion-picture-soundtrack--mw0003593812"
